condition,source_instance,family,dimensions,component,off_mask,on_mask,utility_off,utility_on,utility_effect
scifact__d6,scifact,retrieval,6,E,110000,110010,0.5469629089126593,0.5449832124707652,-0.0019796964418941077
scifact__d6,scifact,retrieval,6,E,110001,110011,0.4175544902350323,0.5727440624976354,0.1551895722626031
scifact__d6,scifact,retrieval,6,E,110100,110110,0.6173120164955426,0.6339614365835395,0.01664942008799697
scifact__d6,scifact,retrieval,6,E,110101,110111,0.5567228546203011,0.6538892188015777,0.09716636418127655
scifact__d6,scifact,retrieval,6,E,111000,111010,0.6246799376892718,0.5449832124707652,-0.07969672521850657
scifact__d6,scifact,retrieval,6,E,111001,111011,0.6482488499635624,0.5727440624976354,-0.07550478746592693
scifact__d6,scifact,retrieval,6,E,111100,111110,0.6794501242916556,0.6339614365835395,-0.04548868770811609
scifact__d6,scifact,retrieval,6,E,111101,111111,0.6618720372536481,0.6538892188015777,-0.007982818452070384
scifact__d6,scifact,retrieval,6,F,000000,000001,0.37270262738981463,0.06763437597239276,-0.3050682514174219
scifact__d6,scifact,retrieval,6,F,000010,000011,0.4046097500099924,0.4630877102620607,0.058477960252068306
scifact__d6,scifact,retrieval,6,F,000100,000101,0.6094634528102678,0.5180913757745239,-0.0913720770357439
scifact__d6,scifact,retrieval,6,F,000110,000111,0.6970008563013763,0.6948202324069959,-0.0021806238943804512
scifact__d6,scifact,retrieval,6,F,001000,001001,0.4895441058375042,0.4006904021005635,-0.08885370373694068
scifact__d6,scifact,retrieval,6,F,001010,001011,0.4046097500099924,0.4630877102620607,0.058477960252068306
scifact__d6,scifact,retrieval,6,F,001100,001101,0.6791859432466931,0.6744068937033229,-0.004779049543370273
scifact__d6,scifact,retrieval,6,F,001110,001111,0.6970008563013763,0.6948202324069959,-0.0021806238943804512
scifact__d6,scifact,retrieval,6,F,010000,010001,0.5246495779519533,0.38378433563775516,-0.14086524231419817
scifact__d6,scifact,retrieval,6,F,010010,010011,0.5226323753269032,0.5442340541897,0.021601678862796736
scifact__d6,scifact,retrieval,6,F,010100,010101,0.6158943234389972,0.5224732796644835,-0.09342104377451366
scifact__d6,scifact,retrieval,6,F,010110,010111,0.6863012982296102,0.7070202320581478,0.020718933828537622
scifact__d6,scifact,retrieval,6,F,011000,011001,0.6401647801011296,0.628708042342907,-0.011456737758222646
scifact__d6,scifact,retrieval,6,F,011010,011011,0.5226323753269032,0.5442340541897,0.021601678862796736
scifact__d6,scifact,retrieval,6,F,011100,011101,0.6821214136920579,0.6811350695850362,-0.0009863441070216972
scifact__d6,scifact,retrieval,6,F,011110,011111,0.6863012982296102,0.7070202320581478,0.020718933828537622
scifact__d6,scifact,retrieval,6,F,100000,100001,0.40789532147187346,0.090588322503945,-0.31730699896792847
scifact__d6,scifact,retrieval,6,F,100010,100011,0.45954920530013676,0.48793392747893294,0.028384722178796173
scifact__d6,scifact,retrieval,6,F,100100,100101,0.6212547598637264,0.5643067520299572,-0.05694800783376919
scifact__d6,scifact,retrieval,6,F,100110,100111,0.6043991445978261,0.6346558826992796,0.030256738101453573
scifact__d6,scifact,retrieval,6,F,101000,101001,0.5222612764301704,0.4395948825768668,-0.0826663938533036
scifact__d6,scifact,retrieval,6,F,101010,101011,0.45954920530013676,0.48793392747893294,0.028384722178796173
scifact__d6,scifact,retrieval,6,F,101100,101101,0.6674581581093648,0.6648894820830933,-0.0025686760262715325
scifact__d6,scifact,retrieval,6,F,101110,101111,0.6043991445978261,0.6346558826992796,0.030256738101453573
scifact__d6,scifact,retrieval,6,F,110000,110001,0.5469629089126593,0.4175544902350323,-0.12940841867762698
scifact__d6,scifact,retrieval,6,F,110010,110011,0.5449832124707652,0.5727440624976354,0.027760850026870232
scifact__d6,scifact,retrieval,6,F,110100,110101,0.6173120164955426,0.5567228546203011,-0.06058916187524144
scifact__d6,scifact,retrieval,6,F,110110,110111,0.6339614365835395,0.6538892188015777,0.019927782218038148
scifact__d6,scifact,retrieval,6,F,111000,111001,0.6246799376892718,0.6482488499635624,0.023568912274290588
scifact__d6,scifact,retrieval,6,F,111010,111011,0.5449832124707652,0.5727440624976354,0.027760850026870232
scifact__d6,scifact,retrieval,6,F,111100,111101,0.6794501242916556,0.6618720372536481,-0.01757808703800756
scifact__d6,scifact,retrieval,6,F,111110,111111,0.6339614365835395,0.6538892188015777,0.019927782218038148
mitdb_100__d6,mitdb_100,beat_detection,6,A,000000,100000,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,A,000001,100001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,000010,100010,0.9584415584415584,0.9986468200270636,0.04020526158550519
mitdb_100__d6,mitdb_100,beat_detection,6,A,000011,100011,0.9906040268456375,1.0,0.00939597315436247
mitdb_100__d6,mitdb_100,beat_detection,6,A,000100,100100,0.9813829787234043,1.0,0.018617021276595702
mitdb_100__d6,mitdb_100,beat_detection,6,A,000101,100101,0.9932705248990579,1.0,0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,A,000110,100110,0.9945945945945946,1.0,0.00540540540540535
mitdb_100__d6,mitdb_100,beat_detection,6,A,000111,100111,0.997289972899729,1.0,0.0027100271002710175
mitdb_100__d6,mitdb_100,beat_detection,6,A,001000,101000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001001,101001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001010,101010,0.558667676003028,0.558667676003028,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001011,101011,0.7178988326848249,0.7178988326848249,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001100,101100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001101,101101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001110,101110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,001111,101111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,010000,110000,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,A,010001,110001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,010010,110010,0.9879518072289156,1.0,0.012048192771084376
mitdb_100__d6,mitdb_100,beat_detection,6,A,010011,110011,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,A,010100,110100,0.9787798408488063,1.0,0.021220159151193685
mitdb_100__d6,mitdb_100,beat_detection,6,A,010101,110101,0.9932705248990579,1.0,0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,A,010110,110110,0.9945945945945946,1.0,0.00540540540540535
mitdb_100__d6,mitdb_100,beat_detection,6,A,010111,110111,0.997289972899729,1.0,0.0027100271002710175
mitdb_100__d6,mitdb_100,beat_detection,6,A,011000,111000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011001,111001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011010,111010,0.5023825731790333,0.5023825731790333,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011011,111011,0.7242394504416094,0.7242394504416094,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011100,111100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011101,111101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011110,111110,0.9986468200270636,0.9986468200270636,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,A,011111,111111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,000000,010000,0.9986468200270636,0.9986468200270636,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,000001,010001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,000010,010010,0.9584415584415584,0.9879518072289156,0.029510248787357196
mitdb_100__d6,mitdb_100,beat_detection,6,B,000011,010011,0.9906040268456375,0.9986468200270636,0.008042793181426089
mitdb_100__d6,mitdb_100,beat_detection,6,B,000100,010100,0.9813829787234043,0.9787798408488063,-0.0026031378745979827
mitdb_100__d6,mitdb_100,beat_detection,6,B,000101,010101,0.9932705248990579,0.9932705248990579,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,000110,010110,0.9945945945945946,0.9945945945945946,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,000111,010111,0.997289972899729,0.997289972899729,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,001000,011000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,001001,011001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,001010,011010,0.558667676003028,0.5023825731790333,-0.05628510282399468
mitdb_100__d6,mitdb_100,beat_detection,6,B,001011,011011,0.7178988326848249,0.7242394504416094,0.006340617756784517
mitdb_100__d6,mitdb_100,beat_detection,6,B,001100,011100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,001101,011101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,001110,011110,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,B,001111,011111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100000,110000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100001,110001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100010,110010,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,B,100011,110011,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100100,110100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100101,110101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100110,110110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,100111,110111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,101000,111000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,101001,111001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,101010,111010,0.558667676003028,0.5023825731790333,-0.05628510282399468
mitdb_100__d6,mitdb_100,beat_detection,6,B,101011,111011,0.7178988326848249,0.7242394504416094,0.006340617756784517
mitdb_100__d6,mitdb_100,beat_detection,6,B,101100,111100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,101101,111101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,B,101110,111110,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,B,101111,111111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,000000,001000,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,C,000001,001001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,000010,001010,0.9584415584415584,0.558667676003028,-0.3997738824385304
mitdb_100__d6,mitdb_100,beat_detection,6,C,000011,001011,0.9906040268456375,0.7178988326848249,-0.2727051941608126
mitdb_100__d6,mitdb_100,beat_detection,6,C,000100,001100,0.9813829787234043,1.0,0.018617021276595702
mitdb_100__d6,mitdb_100,beat_detection,6,C,000101,001101,0.9932705248990579,1.0,0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,C,000110,001110,0.9945945945945946,1.0,0.00540540540540535
mitdb_100__d6,mitdb_100,beat_detection,6,C,000111,001111,0.997289972899729,1.0,0.0027100271002710175
mitdb_100__d6,mitdb_100,beat_detection,6,C,010000,011000,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,C,010001,011001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,010010,011010,0.9879518072289156,0.5023825731790333,-0.4855692340498823
mitdb_100__d6,mitdb_100,beat_detection,6,C,010011,011011,0.9986468200270636,0.7242394504416094,-0.2744073695854542
mitdb_100__d6,mitdb_100,beat_detection,6,C,010100,011100,0.9787798408488063,1.0,0.021220159151193685
mitdb_100__d6,mitdb_100,beat_detection,6,C,010101,011101,0.9932705248990579,1.0,0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,C,010110,011110,0.9945945945945946,0.9986468200270636,0.00405222543246897
mitdb_100__d6,mitdb_100,beat_detection,6,C,010111,011111,0.997289972899729,1.0,0.0027100271002710175
mitdb_100__d6,mitdb_100,beat_detection,6,C,100000,101000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,100001,101001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,100010,101010,0.9986468200270636,0.558667676003028,-0.4399791440240356
mitdb_100__d6,mitdb_100,beat_detection,6,C,100011,101011,1.0,0.7178988326848249,-0.2821011673151751
mitdb_100__d6,mitdb_100,beat_detection,6,C,100100,101100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,100101,101101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,100110,101110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,100111,101111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,110000,111000,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,110001,111001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,110010,111010,1.0,0.5023825731790333,-0.49761742682096666
mitdb_100__d6,mitdb_100,beat_detection,6,C,110011,111011,1.0,0.7242394504416094,-0.2757605495583906
mitdb_100__d6,mitdb_100,beat_detection,6,C,110100,111100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,110101,111101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,C,110110,111110,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,C,110111,111111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,000000,000100,0.9986468200270636,0.9813829787234043,-0.017263841303659322
mitdb_100__d6,mitdb_100,beat_detection,6,D,000001,000101,1.0,0.9932705248990579,-0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,D,000010,000110,0.9584415584415584,0.9945945945945946,0.03615303615303622
mitdb_100__d6,mitdb_100,beat_detection,6,D,000011,000111,0.9906040268456375,0.997289972899729,0.006685946054091452
mitdb_100__d6,mitdb_100,beat_detection,6,D,001000,001100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,001001,001101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,001010,001110,0.558667676003028,1.0,0.441332323996972
mitdb_100__d6,mitdb_100,beat_detection,6,D,001011,001111,0.7178988326848249,1.0,0.2821011673151751
mitdb_100__d6,mitdb_100,beat_detection,6,D,010000,010100,0.9986468200270636,0.9787798408488063,-0.019866979178257305
mitdb_100__d6,mitdb_100,beat_detection,6,D,010001,010101,1.0,0.9932705248990579,-0.006729475100942128
mitdb_100__d6,mitdb_100,beat_detection,6,D,010010,010110,0.9879518072289156,0.9945945945945946,0.006642787365679026
mitdb_100__d6,mitdb_100,beat_detection,6,D,010011,010111,0.9986468200270636,0.997289972899729,-0.0013568471273346372
mitdb_100__d6,mitdb_100,beat_detection,6,D,011000,011100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,011001,011101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,011010,011110,0.5023825731790333,0.9986468200270636,0.4962642468480303
mitdb_100__d6,mitdb_100,beat_detection,6,D,011011,011111,0.7242394504416094,1.0,0.2757605495583906
mitdb_100__d6,mitdb_100,beat_detection,6,D,100000,100100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,100001,100101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,100010,100110,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,D,100011,100111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,101000,101100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,101001,101101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,101010,101110,0.558667676003028,1.0,0.441332323996972
mitdb_100__d6,mitdb_100,beat_detection,6,D,101011,101111,0.7178988326848249,1.0,0.2821011673151751
mitdb_100__d6,mitdb_100,beat_detection,6,D,110000,110100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,110001,110101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,110010,110110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,110011,110111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,111000,111100,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,111001,111101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,D,111010,111110,0.5023825731790333,0.9986468200270636,0.4962642468480303
mitdb_100__d6,mitdb_100,beat_detection,6,D,111011,111111,0.7242394504416094,1.0,0.2757605495583906
mitdb_100__d6,mitdb_100,beat_detection,6,E,000000,000010,0.9986468200270636,0.9584415584415584,-0.04020526158550519
mitdb_100__d6,mitdb_100,beat_detection,6,E,000001,000011,1.0,0.9906040268456375,-0.00939597315436247
mitdb_100__d6,mitdb_100,beat_detection,6,E,000100,000110,0.9813829787234043,0.9945945945945946,0.013211615871190352
mitdb_100__d6,mitdb_100,beat_detection,6,E,000101,000111,0.9932705248990579,0.997289972899729,0.004019448000671111
mitdb_100__d6,mitdb_100,beat_detection,6,E,001000,001010,1.0,0.558667676003028,-0.441332323996972
mitdb_100__d6,mitdb_100,beat_detection,6,E,001001,001011,1.0,0.7178988326848249,-0.2821011673151751
mitdb_100__d6,mitdb_100,beat_detection,6,E,001100,001110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,001101,001111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,010000,010010,0.9986468200270636,0.9879518072289156,-0.010695012798147996
mitdb_100__d6,mitdb_100,beat_detection,6,E,010001,010011,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,E,010100,010110,0.9787798408488063,0.9945945945945946,0.015814753745788335
mitdb_100__d6,mitdb_100,beat_detection,6,E,010101,010111,0.9932705248990579,0.997289972899729,0.004019448000671111
mitdb_100__d6,mitdb_100,beat_detection,6,E,011000,011010,1.0,0.5023825731790333,-0.49761742682096666
mitdb_100__d6,mitdb_100,beat_detection,6,E,011001,011011,1.0,0.7242394504416094,-0.2757605495583906
mitdb_100__d6,mitdb_100,beat_detection,6,E,011100,011110,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,E,011101,011111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,100000,100010,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,E,100001,100011,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,100100,100110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,100101,100111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,101000,101010,1.0,0.558667676003028,-0.441332323996972
mitdb_100__d6,mitdb_100,beat_detection,6,E,101001,101011,1.0,0.7178988326848249,-0.2821011673151751
mitdb_100__d6,mitdb_100,beat_detection,6,E,101100,101110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,101101,101111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,110000,110010,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,110001,110011,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,110100,110110,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,110101,110111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,E,111000,111010,1.0,0.5023825731790333,-0.49761742682096666
mitdb_100__d6,mitdb_100,beat_detection,6,E,111001,111011,1.0,0.7242394504416094,-0.2757605495583906
mitdb_100__d6,mitdb_100,beat_detection,6,E,111100,111110,1.0,0.9986468200270636,-0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,E,111101,111111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,000000,000001,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,F,000010,000011,0.9584415584415584,0.9906040268456375,0.0321624684040791
mitdb_100__d6,mitdb_100,beat_detection,6,F,000100,000101,0.9813829787234043,0.9932705248990579,0.011887546175653574
mitdb_100__d6,mitdb_100,beat_detection,6,F,000110,000111,0.9945945945945946,0.997289972899729,0.0026953783051343327
mitdb_100__d6,mitdb_100,beat_detection,6,F,001000,001001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,001010,001011,0.558667676003028,0.7178988326848249,0.15923115668179688
mitdb_100__d6,mitdb_100,beat_detection,6,F,001100,001101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,001110,001111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,010000,010001,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,F,010010,010011,0.9879518072289156,0.9986468200270636,0.010695012798147996
mitdb_100__d6,mitdb_100,beat_detection,6,F,010100,010101,0.9787798408488063,0.9932705248990579,0.014490684050251557
mitdb_100__d6,mitdb_100,beat_detection,6,F,010110,010111,0.9945945945945946,0.997289972899729,0.0026953783051343327
mitdb_100__d6,mitdb_100,beat_detection,6,F,011000,011001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,011010,011011,0.5023825731790333,0.7242394504416094,0.22185687726257608
mitdb_100__d6,mitdb_100,beat_detection,6,F,011100,011101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,011110,011111,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,F,100000,100001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,100010,100011,0.9986468200270636,1.0,0.0013531799729363803
mitdb_100__d6,mitdb_100,beat_detection,6,F,100100,100101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,100110,100111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,101000,101001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,101010,101011,0.558667676003028,0.7178988326848249,0.15923115668179688
mitdb_100__d6,mitdb_100,beat_detection,6,F,101100,101101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,101110,101111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,110000,110001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,110010,110011,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,110100,110101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,110110,110111,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,111000,111001,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,111010,111011,0.5023825731790333,0.7242394504416094,0.22185687726257608
mitdb_100__d6,mitdb_100,beat_detection,6,F,111100,111101,1.0,1.0,0.0
mitdb_100__d6,mitdb_100,beat_detection,6,F,111110,111111,0.9986468200270636,1.0,0.0013531799729363803
mitdb_101__d6,mitdb_101,beat_detection,6,A,000000,100000,0.9164420485175202,0.9728183118741058,0.05637626335658563
mitdb_101__d6,mitdb_101,beat_detection,6,A,000001,100001,0.9550561797752809,0.9855072463768116,0.03045106660153074
mitdb_101__d6,mitdb_101,beat_detection,6,A,000010,100010,0.8923884514435696,0.9457579972183588,0.05336954577478925
mitdb_101__d6,mitdb_101,beat_detection,6,A,000011,100011,0.9405255878284924,0.9672830725462305,0.02675748471773809
mitdb_101__d6,mitdb_101,beat_detection,6,A,000100,100100,0.38333333333333336,0.9912280701754386,0.6078947368421053
mitdb_101__d6,mitdb_101,beat_detection,6,A,000101,100101,0.3706896551724138,0.9912280701754386,0.6205384150030248
mitdb_101__d6,mitdb_101,beat_detection,6,A,000110,100110,0.4305835010060362,0.9883381924198251,0.557754691413789
mitdb_101__d6,mitdb_101,beat_detection,6,A,000111,100111,0.42083333333333334,0.9897810218978103,0.5689476885644769
mitdb_101__d6,mitdb_101,beat_detection,6,A,001000,101000,0.9742120343839542,0.9742120343839542,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,001001,101001,0.9811866859623734,0.9811866859623734,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,001010,101010,0.5132075471698113,0.5163249810174639,0.0031174338476526176
mitdb_101__d6,mitdb_101,beat_detection,6,A,001011,101011,0.6538090646094503,0.6544401544401545,0.0006310898307041457
mitdb_101__d6,mitdb_101,beat_detection,6,A,001100,101100,0.9897209985315712,0.9897209985315712,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,001101,101101,0.9897209985315712,0.9882352941176471,-0.0014857044139241493
mitdb_101__d6,mitdb_101,beat_detection,6,A,001110,101110,0.9066666666666666,0.9066666666666666,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,001111,101111,0.9456066945606695,0.946927374301676,0.0013206797410064697
mitdb_101__d6,mitdb_101,beat_detection,6,A,010000,110000,0.9234972677595629,0.9869375907111756,0.06344032295161273
mitdb_101__d6,mitdb_101,beat_detection,6,A,010001,110001,0.9531914893617022,0.9912536443148688,0.03806215495316667
mitdb_101__d6,mitdb_101,beat_detection,6,A,010010,110010,0.9110512129380054,0.9700427960057061,0.05899158306770069
mitdb_101__d6,mitdb_101,beat_detection,6,A,010011,110011,0.9438202247191011,0.9883720930232558,0.044551868304154696
mitdb_101__d6,mitdb_101,beat_detection,6,A,010100,110100,0.3891213389121339,0.9897510980966325,0.6006297591844987
mitdb_101__d6,mitdb_101,beat_detection,6,A,010101,110101,0.368763557483731,0.9897510980966325,0.6209875406129015
mitdb_101__d6,mitdb_101,beat_detection,6,A,010110,110110,0.3958333333333333,0.9883381924198251,0.5925048590864919
mitdb_101__d6,mitdb_101,beat_detection,6,A,010111,110111,0.3758099352051836,0.9883381924198251,0.6125282572146415
mitdb_101__d6,mitdb_101,beat_detection,6,A,011000,111000,0.9941520467836257,0.9941348973607038,-1.714942292185828e-05
mitdb_101__d6,mitdb_101,beat_detection,6,A,011001,111001,0.9955947136563876,0.9955947136563876,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,011010,111010,0.618744313011829,0.6204379562043796,0.001693643192550609
mitdb_101__d6,mitdb_101,beat_detection,6,A,011011,111011,0.6686390532544378,0.6679802955665025,-0.0006587576879353296
mitdb_101__d6,mitdb_101,beat_detection,6,A,011100,111100,0.9926362297496318,0.9926362297496318,0.0
mitdb_101__d6,mitdb_101,beat_detection,6,A,011101,111101,0.9911504424778761,0.9926362297496318,0.0014857872717557452
mitdb_101__d6,mitdb_101,beat_detection,6,A,011110,111110,0.9405255878284924,0.9431345353675451,0.0026089475390527195
mitdb_101__d6,mitdb_101,beat_detection,6,A,011111,111111,0.9657142857142857,0.9686609686609686,0.002946682946682877
